tier,model,trades,wins,losses,win_rate,profit_factor,net_points,avg_trade,max_dd,tp,sl,wait_bars,pullback_pts,be_trigger,min_or_range
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,10,10,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,10,10,15,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,20,10,10,12,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,20,10,10,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,20,5,10,15,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,10,10,15,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,10,10,15,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,20,10,10,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,20,25,10,10,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,10,10,15,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,10,10,20,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,10,10,20,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,20,25,10,10,12,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,25,15,10,12,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,10,10,20,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,10,20,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,20,25,10,10,12,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,10,10,20,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,30,20,15,10,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,30,20,15,10,12,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,20,25,10,10,12,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,30,20,15,10,12,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,10,20,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,30,20,15,10,12,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,25,15,10,12,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,10,20,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,10,20,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,10,15,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,10,15,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,10,15,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,10,15,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,10,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,10,12,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,10,12,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,10,12,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,5,12,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,30,5,5,20,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,5,12,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,5,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,5,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,20,5,5,12,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,5,15,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,5,15,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,5,15,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,5,15,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,5,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,10,10,12,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,5,15,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,10,10,12,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,5,12,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,10,10,12,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,5,15,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,10,10,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,5,12,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,10,10,15,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,5,15,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,10,10,15,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,40,10,5,12,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,10,10,15,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,25,10,10,20,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,10,10,15,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,25,10,10,20,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,10,10,20,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,10,12,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,10,10,20,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,10,12,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,10,10,20,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,10,12,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,10,10,20,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,10,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,10,15,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,10,15,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,10,15,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,10,15,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,20,20,10,10,12,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,25,10,10,20,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,10,20,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,25,10,10,20,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,20,20,10,10,12,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,10,20,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,25,10,10,15,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,10,20,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,10,20,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,30,15,10,20,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,30,20,10,10,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,10,20,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,10,20,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,30,20,10,10,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,30,20,10,10,12,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,10,20,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,30,20,10,10,12,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,25,10,10,15,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,10,20,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,25,10,10,15,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,10,20,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,25,10,10,15,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,10,15,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,25,10,10,12,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,10,15,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,25,10,10,12,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,10,15,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,25,10,10,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,10,15,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,25,10,10,12,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,10,12,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,5,12,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,10,12,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,5,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,10,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,10,12,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,5,12,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,10,20,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,5,20,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,10,20,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,20,20,10,10,12,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,10,20,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,5,20,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,5,20,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,15,10,12,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,20,10,10,12,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,15,10,12,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,20,20,10,10,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,15,10,12,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,5,20,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,15,10,12,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,5,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,15,10,15,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,5,15,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,15,10,15,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,5,15,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,15,10,15,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,5,15,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,15,10,15,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,10,20,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,15,10,20,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,5,15,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,15,10,20,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,10,20,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,15,10,20,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,5,15,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,25,15,10,20,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,10,20,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,5,20,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,10,20,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,10,15,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,5,12,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,10,15,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,10,15,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,10,15,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,10,15,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,10,15,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,10,12,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,10,15,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,10,12,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,10,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,10,12,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,10,15,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,5,20,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,5,20,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,5,20,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,10,12,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,5,20,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,5,15,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,5,15,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,10,12,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,5,15,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,5,12,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,5,15,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,5,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,5,12,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,5,12,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,5,12,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,5,12,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,5,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,5,15,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,10,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,5,15,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,30,20,5,5,12,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,5,15,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,10,12,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,5,15,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,5,12,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,5,20,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,5,20,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,5,20,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,5,20,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,5,20,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,5,20,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,5,20,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,5,15,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,10,12,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,20,15,10,12,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,10,12,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,20,15,10,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,10,12,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,20,15,10,12,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,10,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,20,15,10,12,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,10,15,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,5,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,10,15,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,10,20,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,10,15,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,10,20,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,10,15,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,40,5,5,12,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,10,20,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,10,15,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,10,20,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,10,20,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,10,20,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,5,15,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,40,30,5,10,20,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,25,5,10,20,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,10,15,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,10,15,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,5,15,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,10,15,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,5,15,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,10,12,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,5,15,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,10,12,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,5,15,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,10,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,5,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,10,12,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,5,12,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,5,15,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,5,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,5,20,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,20,25,5,5,12,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,5,20,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,5,20,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,5,20,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,10,12,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,10,12,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,10,12,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,5,15,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,30,10,5,12,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,5,15,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,30,10,5,12,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,5,15,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,30,10,5,12,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,25,40,15,5,15,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,30,10,5,12,70
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,10,12,70
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,30,10,5,15,40
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,10,15,40
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,30,10,5,15,50
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,10,15,50
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,30,10,5,15,60
REJECT,MBP_CONFIRMED,1,0,0,0.0,999.0,0.0,0.0,0.0,25,40,5,10,15,60
REJECT,MBP_CONFIRMED,2,0,0,0.0,999.0,0.0,0.0,0.0,40,30,10,5,15,70
